Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00363,Clozapine,DB01189,Desflurane,0.7780750393867493,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Desflurane.,20,Type_20,No
DB00203,Sildenafil,DB01319,Fosamprenavir,0.7318998575210571,47,Type_47,The metabolism of Fosamprenavir can be decreased when combined with Sildenafil.,73,Type_73,No
DB00182,Amphetamine,DB00214,Torasemide,0.8993251323699951,49,Type_49,The risk or severity of adverse effects can be increased when Amphetamine is combined with Torasemide.,60,Type_60,No
DB00681,Amphotericin B,DB01268,Sunitinib,0.8591113686561584,49,Type_49,The risk or severity of adverse effects can be increased when Amphotericin B is combined with Sunitinib.,47,Type_47,No
DB00571,Propranolol,DB08880,Teriflunomide,0.9502071142196655,37,Type_37,Propranolol may decrease the antihypertensive activities of Teriflunomide.,75,Type_75,No
DB00404,Alprazolam,DB12267,Brigatinib,0.846520721912384,47,Type_47,The metabolism of Brigatinib can be decreased when combined with Alprazolam.,75,Type_75,No
DB00726,Trimipramine,DB01002,Levobupivacaine,0.7903155088424683,4,Type_4,The metabolism of Levobupivacaine can be increased when combined with Trimipramine.,49,Type_49,No
DB00679,Thioridazine,DB01062,Oxybutynin,0.8737277984619141,16,Type_16,Thioridazine may increase the central nervous system depressant (CNS depressant) activities of Oxybutynin.,73,Type_73,No
DB00700,Eplerenone,DB08822,Azilsartan medoxomil,0.872096598148346,49,Type_49,The risk or severity of adverse effects can be increased when Eplerenone is combined with Azilsartan medoxomil.,68,Type_68,No
DB01241,Gemfibrozil,DB01418,Acenocoumarol,0.7437382340431213,6,Type_6,Gemfibrozil may increase the anticoagulant activities of Acenocoumarol.,47,Type_47,No
DB00800,Fenoldopam,DB00966,Telmisartan,0.8687387108802795,49,Type_49,The risk or severity of adverse effects can be increased when Fenoldopam is combined with Telmisartan.,60,Type_60,No
DB00244,Mesalazine,DB00751,Epinastine,0.9814580082893372,49,Type_49,The risk or severity of adverse effects can be increased when Mesalazine is combined with Epinastine.,70,Type_70,No
DB06799,Methenamine,DB09352,Hydroxyamphetamine,0.8926248550415039,72,Type_72,Methenamine may decrease the excretion rate of Hydroxyamphetamine which could result in a higher serum level.,75,Type_75,No
DB00312,Pentobarbital,DB00959,Methylprednisolone,0.8376238942146301,4,Type_4,The metabolism of Methylprednisolone can be increased when combined with Pentobarbital.,75,Type_75,No
DB00477,Chlorpromazine,DB01029,Irbesartan,0.7784392833709717,47,Type_47,The metabolism of Irbesartan can be decreased when combined with Chlorpromazine.,49,Type_49,No
DB00916,Metronidazole,DB01008,Busulfan,0.7957375049591064,47,Type_47,The metabolism of Busulfan can be decreased when combined with Metronidazole.,73,Type_73,No
DB00266,Dicoumarol,DB00564,Carbamazepine,0.9765027761459351,4,Type_4,The metabolism of Carbamazepine can be increased when combined with Dicoumarol.,75,Type_75,No
DB00434,Cyproheptadine,DB06700,Desvenlafaxine,0.9673224687576294,49,Type_49,The risk or severity of adverse effects can be increased when Cyproheptadine is combined with Desvenlafaxine.,70,Type_70,No
DB00318,Codeine,DB00705,Delavirdine,0.8864225745201111,47,Type_47,The metabolism of Delavirdine can be decreased when combined with Codeine.,70,Type_70,No
DB00544,Fluorouracil,DB01098,Rosuvastatin,0.719062089920044,73,Type_73,The serum concentration of Rosuvastatin can be increased when it is combined with Fluorouracil.,47,Type_47,No
DB01005,Hydroxyurea,DB06772,Cabazitaxel,0.7817438840866089,15,Type_15,Hydroxyurea may increase the cardiotoxic activities of Cabazitaxel.,49,Type_49,No
DB00283,Clemastine,DB08867,Ulipristal,0.8577921986579895,47,Type_47,The metabolism of Ulipristal can be decreased when combined with Clemastine.,73,Type_73,No
DB00706,Tamsulosin,DB00820,Tadalafil,0.7053824067115784,10,Type_10,Tamsulosin may increase the antihypertensive activities of Tadalafil.,60,Type_60,No
DB01054,Nitrendipine,DB06697,Artemether,0.867096483707428,47,Type_47,The metabolism of Artemether can be decreased when combined with Nitrendipine.,49,Type_49,No
DB00327,Hydromorphone,DB06212,Tolvaptan,0.7467321753501892,73,Type_73,The serum concentration of Tolvaptan can be increased when it is combined with Hydromorphone.,49,Type_49,No
DB01194,Brinzolamide,DB01601,Lopinavir,0.8870887160301208,47,Type_47,The metabolism of Lopinavir can be decreased when combined with Brinzolamide.,73,Type_73,No
DB00203,Sildenafil,DB01181,Ifosfamide,0.9519981741905212,47,Type_47,The metabolism of Ifosfamide can be decreased when combined with Sildenafil.,11,Type_11,No
DB00482,Celecoxib,DB01050,Ibuprofen,0.7284828424453735,49,Type_49,The risk or severity of adverse effects can be increased when Celecoxib is combined with Ibuprofen.,47,Type_47,No
DB00586,Diclofenac,DB01320,Fosphenytoin,0.8195086121559143,4,Type_4,The metabolism of Fosphenytoin can be increased when combined with Diclofenac.,75,Type_75,No
DB00956,Hydrocodone,DB12332,Rucaparib,0.8293085694313049,47,Type_47,The metabolism of Rucaparib can be decreased when combined with Hydrocodone.,73,Type_73,No
DB00224,Indinavir,DB00863,Ranitidine,0.830123245716095,47,Type_47,The metabolism of Ranitidine can be decreased when combined with Indinavir.,75,Type_75,No
DB00409,Remoxipride,DB00502,Haloperidol,0.8496516346931458,49,Type_49,The risk or severity of adverse effects can be increased when Remoxipride is combined with Haloperidol.,47,Type_47,No
DB01110,Miconazole,DB08881,Vemurafenib,0.7401502132415771,73,Type_73,The serum concentration of Vemurafenib can be increased when it is combined with Miconazole.,75,Type_75,No
DB01072,Atazanavir,DB06228,Rivaroxaban,0.7565532326698303,73,Type_73,The serum concentration of Rivaroxaban can be increased when it is combined with Atazanavir.,47,Type_47,No
DB00490,Buspirone,DB12267,Brigatinib,0.9291734099388123,47,Type_47,The metabolism of Brigatinib can be decreased when combined with Buspirone.,75,Type_75,No
DB00458,Imipramine,DB00701,Amprenavir,0.7326143383979797,47,Type_47,The metabolism of Amprenavir can be decreased when combined with Imipramine.,73,Type_73,No
DB00363,Clozapine,DB04953,Ezogabine,0.7835938930511475,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Ezogabine.,20,Type_20,No
DB00916,Metronidazole,DB06589,Pazopanib,0.7268628478050232,73,Type_73,The serum concentration of Pazopanib can be increased when it is combined with Metronidazole.,20,Type_20,No
DB00834,Mifepristone,DB06216,Asenapine,0.8221092820167542,20,Type_20,Mifepristone may increase the QTc-prolonging activities of Asenapine.,73,Type_73,No
DB02703,Fusidic acid,DB09389,Norgestrel,0.8880982995033264,75,Type_75,The serum concentration of Norgestrel can be decreased when it is combined with Fusidic acid.,73,Type_73,No
DB00564,Carbamazepine,DB08918,Levomilnacipran,0.9321063756942749,4,Type_4,The metabolism of Levomilnacipran can be increased when combined with Carbamazepine.,47,Type_47,No
DB00296,Ropivacaine,DB00997,Doxorubicin,0.7363388538360596,73,Type_73,The serum concentration of Doxorubicin can be increased when it is combined with Ropivacaine.,47,Type_47,No
DB00997,Doxorubicin,DB01110,Miconazole,0.7346351742744446,47,Type_47,The metabolism of Miconazole can be decreased when combined with Doxorubicin.,73,Type_73,No
DB01115,Nifedipine,DB01186,Pergolide,0.745842456817627,37,Type_37,Nifedipine may decrease the antihypertensive activities of Pergolide.,49,Type_49,No
DB00270,Isradipine,DB01036,Tolterodine,0.9330002665519714,20,Type_20,Isradipine may increase the QTc-prolonging activities of Tolterodine.,47,Type_47,No
DB01149,Nefazodone,DB08932,Macitentan,0.9656383991241455,47,Type_47,The metabolism of Macitentan can be decreased when combined with Nefazodone.,73,Type_73,No
DB00675,Tamoxifen,DB09238,Manidipine,0.9377647638320923,47,Type_47,The metabolism of Manidipine can be decreased when combined with Tamoxifen.,11,Type_11,No
DB00419,Miglustat,DB06663,Pasireotide,0.7953568696975708,9,Type_9,Miglustat may increase the hypoglycemic activities of Pasireotide.,70,Type_70,No
DB00872,Conivaptan,DB01609,Deferasirox,0.857047975063324,73,Type_73,The serum concentration of Deferasirox can be increased when it is combined with Conivaptan.,75,Type_75,No
DB00353,Methylergometrine,DB00668,Epinephrine,0.9826541543006897,71,Type_71,Methylergometrine may increase the hypertensive activities of Epinephrine.,49,Type_49,No
DB00972,Azelastine,DB06700,Desvenlafaxine,0.7118841409683228,53,Type_53,Azelastine may increase the antiplatelet activities of Desvenlafaxine.,49,Type_49,No
DB00564,Carbamazepine,DB01340,Cilazapril,0.7748748064041138,75,Type_75,The serum concentration of Cilazapril can be decreased when it is combined with Carbamazepine.,4,Type_4,No
DB01098,Rosuvastatin,DB09119,Eslicarbazepine acetate,0.7018389701843262,73,Type_73,The serum concentration of Eslicarbazepine acetate can be increased when it is combined with Rosuvastatin.,75,Type_75,No
DB00823,Ethynodiol diacetate,DB08873,Boceprevir,0.8439797163009644,75,Type_75,The serum concentration of Boceprevir can be decreased when it is combined with Ethynodiol diacetate.,73,Type_73,No
DB00252,Phenytoin,DB01181,Ifosfamide,0.7425974011421204,4,Type_4,The metabolism of Ifosfamide can be increased when combined with Phenytoin.,77,Type_77,No
DB09082,Vilanterol,DB09167,Dosulepin,0.7971335053443909,47,Type_47,The metabolism of Dosulepin can be decreased when combined with Vilanterol.,49,Type_49,No
DB06605,Apixaban,DB08865,Crizotinib,0.7576943039894104,47,Type_47,The metabolism of Crizotinib can be decreased when combined with Apixaban.,73,Type_73,No
DB00243,Ranolazine,DB09076,Umeclidinium,0.8408123254776001,47,Type_47,The metabolism of Umeclidinium can be decreased when combined with Ranolazine.,73,Type_73,No
DB00216,Eletriptan,DB00502,Haloperidol,0.7257701754570007,49,Type_49,The risk or severity of adverse effects can be increased when Eletriptan is combined with Haloperidol.,47,Type_47,No
DB00708,Sufentanil,DB01158,Bretylium,0.9689481854438782,49,Type_49,The risk or severity of adverse effects can be increased when Sufentanil is combined with Bretylium.,54,Type_54,No
DB00176,Fluvoxamine,DB00502,Haloperidol,0.7196930646896362,47,Type_47,The metabolism of Haloperidol can be decreased when combined with Fluvoxamine.,73,Type_73,No
DB00343,Diltiazem,DB00575,Clonidine,0.725914478302002,47,Type_47,The metabolism of Clonidine can be decreased when combined with Diltiazem.,25,Type_25,No
DB00213,Pantoprazole,DB00705,Delavirdine,0.8943370580673218,47,Type_47,The metabolism of Delavirdine can be decreased when combined with Pantoprazole.,75,Type_75,No
DB00907,Cocaine,DB06770,Benzyl alcohol,0.716714084148407,49,Type_49,The risk or severity of adverse effects can be increased when Cocaine is combined with Benzyl alcohol.,47,Type_47,No
DB05521,Telaprevir,DB08932,Macitentan,0.8990428447723389,47,Type_47,The metabolism of Macitentan can be decreased when combined with Telaprevir.,73,Type_73,No
DB00221,Isoetharine,DB00598,Labetalol,0.9662983417510986,14,Type_14,Isoetharine may decrease the bronchodilatory activities of Labetalol.,5,Type_5,No
DB01168,Procarbazine,DB08895,Tofacitinib,0.9180057644844055,54,Type_54,Procarbazine may increase the bradycardic activities of Tofacitinib.,34,Type_34,No
DB00586,Diclofenac,DB01014,Balsalazide,0.7967666387557983,57,Type_57,Diclofenac may increase the nephrotoxic activities of Balsalazide.,49,Type_49,No
DB00604,Cisapride,DB04855,Dronedarone,0.7131273150444031,20,Type_20,Cisapride may increase the QTc-prolonging activities of Dronedarone.,47,Type_47,No
DB00285,Venlafaxine,DB01156,Bupropion,0.9477691650390625,47,Type_47,The metabolism of Bupropion can be decreased when combined with Venlafaxine.,73,Type_73,No
DB00243,Ranolazine,DB00694,Daunorubicin,0.8197846412658691,47,Type_47,The metabolism of Daunorubicin can be decreased when combined with Ranolazine.,73,Type_73,No
DB00705,Delavirdine,DB06203,Alogliptin,0.7331446409225464,47,Type_47,The metabolism of Alogliptin can be decreased when combined with Delavirdine.,75,Type_75,No
DB00492,Fosinopril,DB00774,Hydroflumethiazide,0.7013387680053711,49,Type_49,The risk or severity of adverse effects can be increased when Fosinopril is combined with Hydroflumethiazide.,60,Type_60,No
DB00230,Pregabalin,DB00681,Amphotericin B,0.8893412351608276,70,Type_70,The therapeutic efficacy of Amphotericin B can be decreased when used in combination with Pregabalin.,49,Type_49,No
DB00472,Fluoxetine,DB04846,Celiprolol,0.7348566055297852,47,Type_47,The metabolism of Celiprolol can be decreased when combined with Fluoxetine.,73,Type_73,No
DB00697,Tizanidine,DB01217,Anastrozole,0.8944834470748901,70,Type_70,The therapeutic efficacy of Anastrozole can be decreased when used in combination with Tizanidine.,73,Type_73,No
DB00333,Methadone,DB01045,Rifampicin,0.8426210880279541,4,Type_4,The metabolism of Rifampicin can be increased when combined with Methadone.,75,Type_75,No
DB00379,Mexiletine,DB01589,Quazepam,0.9840752482414246,47,Type_47,The metabolism of Quazepam can be decreased when combined with Mexiletine.,73,Type_73,No
DB00736,Esomeprazole,DB01167,Itraconazole,0.8304421901702881,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Esomeprazole.,75,Type_75,No
DB00363,Clozapine,DB06595,Midostaurin,0.87467360496521,47,Type_47,The metabolism of Midostaurin can be decreased when combined with Clozapine.,73,Type_73,No
DB00454,Meperidine,DB01075,Diphenhydramine,0.8546268939971924,49,Type_49,The risk or severity of adverse effects can be increased when Meperidine is combined with Diphenhydramine.,47,Type_47,No
DB01166,Cilostazol,DB05246,Methsuximide,0.7742378115653992,49,Type_49,The risk or severity of adverse effects can be increased when Cilostazol is combined with Methsuximide.,73,Type_73,No
DB00613,Amodiaquine,DB06708,Lumefantrine,0.7826232314109802,47,Type_47,The metabolism of Lumefantrine can be decreased when combined with Amodiaquine.,33,Type_33,No
DB00370,Mirtazapine,DB01095,Fluvastatin,0.8476343154907227,73,Type_73,The serum concentration of Fluvastatin can be increased when it is combined with Mirtazapine.,47,Type_47,No
DB01126,Dutasteride,DB01263,Posaconazole,0.9391226768493652,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Dutasteride.,73,Type_73,No
DB01589,Quazepam,DB13874,Enasidenib,0.8300521969795227,47,Type_47,The metabolism of Enasidenib can be decreased when combined with Quazepam.,73,Type_73,No
DB00343,Diltiazem,DB06237,Avanafil,0.738004207611084,10,Type_10,Diltiazem may increase the antihypertensive activities of Avanafil.,73,Type_73,No
DB00608,Chloroquine,DB01058,Praziquantel,0.8345623016357422,47,Type_47,The metabolism of Praziquantel can be decreased when combined with Chloroquine.,75,Type_75,No
DB00675,Tamoxifen,DB06595,Midostaurin,0.7863121032714844,47,Type_47,The metabolism of Midostaurin can be decreased when combined with Tamoxifen.,73,Type_73,No
DB00590,Doxazosin,DB01174,Phenobarbital,0.8230403065681458,4,Type_4,The metabolism of Phenobarbital can be increased when combined with Doxazosin.,60,Type_60,No
DB00683,Midazolam,DB01589,Quazepam,0.8608372807502747,49,Type_49,The risk or severity of adverse effects can be increased when Midazolam is combined with Quazepam.,73,Type_73,No
DB00238,Nevirapine,DB01218,Halofantrine,0.8002593517303467,4,Type_4,The metabolism of Halofantrine can be increased when combined with Nevirapine.,73,Type_73,No
DB00358,Mefloquine,DB01611,Hydroxychloroquine,0.8420254588127136,47,Type_47,The metabolism of Hydroxychloroquine can be decreased when combined with Mefloquine.,49,Type_49,No
DB00254,Doxycycline,DB00619,Imatinib,0.7810568809509277,47,Type_47,The metabolism of Imatinib can be decreased when combined with Doxycycline.,73,Type_73,No
DB00220,Nelfinavir,DB00497,Oxycodone,0.8187873959541321,47,Type_47,The metabolism of Oxycodone can be decreased when combined with Nelfinavir.,49,Type_49,No
DB00343,Diltiazem,DB00501,Cimetidine,0.9291273951530457,47,Type_47,The metabolism of Cimetidine can be decreased when combined with Diltiazem.,73,Type_73,No
DB00678,Losartan,DB11362,Selexipag,0.9680441617965698,60,Type_60,Losartan may increase the hypotensive activities of Selexipag.,47,Type_47,No
DB00428,Streptozocin,DB00657,Mecamylamine,0.8473387360572815,49,Type_49,The risk or severity of adverse effects can be increased when Streptozocin is combined with Mecamylamine.,21,Type_21,No
DB00356,Chlorzoxazone,DB00679,Thioridazine,0.7513675093650818,49,Type_49,The risk or severity of adverse effects can be increased when Chlorzoxazone is combined with Thioridazine.,47,Type_47,No
DB00254,Doxycycline,DB08912,Dabrafenib,0.9737963676452637,75,Type_75,The serum concentration of Dabrafenib can be decreased when it is combined with Doxycycline.,47,Type_47,No
DB01037,Selegiline,DB01355,Hexobarbital,0.8050484657287598,49,Type_49,The risk or severity of adverse effects can be increased when Selegiline is combined with Hexobarbital.,60,Type_60,No
DB00709,Lamivudine,DB08880,Teriflunomide,0.7115922570228577,49,Type_49,The risk or severity of adverse effects can be increased when Lamivudine is combined with Teriflunomide.,73,Type_73,No
DB00215,Citalopram,DB00501,Cimetidine,0.9484838247299194,47,Type_47,The metabolism of Cimetidine can be decreased when combined with Citalopram.,73,Type_73,No
DB00457,Prazosin,DB01210,Levobunolol,0.8409590721130371,30,Type_30,Prazosin may increase the orthostatic hypotensive activities of Levobunolol.,49,Type_49,No
DB01035,Procainamide,DB01100,Pimozide,0.704605758190155,20,Type_20,Procainamide may increase the QTc-prolonging activities of Pimozide.,33,Type_33,No
DB00182,Amphetamine,DB09273,Doxofylline,0.8113639950752258,60,Type_60,Amphetamine may increase the hypotensive activities of Doxofylline.,49,Type_49,No
DB09118,Stiripentol,DB09330,Osimertinib,0.9453563094139099,73,Type_73,The serum concentration of Osimertinib can be increased when it is combined with Stiripentol.,75,Type_75,No
DB00208,Ticlopidine,DB00936,Salicylic acid,0.9466322064399719,47,Type_47,The metabolism of Salicylic acid can be decreased when combined with Ticlopidine.,49,Type_49,No
DB00564,Carbamazepine,DB00946,Phenprocoumon,0.9418173432350159,4,Type_4,The metabolism of Phenprocoumon can be increased when combined with Carbamazepine.,75,Type_75,No
DB00972,Azelastine,DB06209,Prasugrel,0.7560548186302185,47,Type_47,The metabolism of Prasugrel can be decreased when combined with Azelastine.,6,Type_6,No
DB00543,Amoxapine,DB06695,Dabigatran etexilate,0.7680631279945374,77,Type_77,The serum concentration of the active metabolites of Dabigatran etexilate can be increased when Dabigatran etexilate is used in combination with Amoxapine.,73,Type_73,No
DB00428,Streptozocin,DB00997,Doxorubicin,0.9951332211494446,24,Type_24,Streptozocin may increase the hypocalcemic activities of Doxorubicin.,75,Type_75,No
DB00526,Oxaliplatin,DB01030,Topotecan,0.8133692145347595,73,Type_73,The serum concentration of Topotecan can be increased when it is combined with Oxaliplatin.,49,Type_49,No
DB00486,Nabilone,DB00598,Labetalol,0.994874894618988,49,Type_49,The risk or severity of adverse effects can be increased when Nabilone is combined with Labetalol.,85,Type_85,No
DB00283,Clemastine,DB01222,Budesonide,0.7453963160514832,47,Type_47,The metabolism of Budesonide can be decreased when combined with Clemastine.,73,Type_73,No
DB00899,Remifentanil,DB01235,Levodopa,0.996839165687561,49,Type_49,The risk or severity of adverse effects can be increased when Remifentanil is combined with Levodopa.,30,Type_30,No
DB00393,Nimodipine,DB00706,Tamsulosin,0.8491417765617371,49,Type_49,The risk or severity of adverse effects can be increased when Nimodipine is combined with Tamsulosin.,60,Type_60,No
DB00359,Sulfadiazine,DB00715,Paroxetine,0.8161828517913818,47,Type_47,The metabolism of Paroxetine can be decreased when combined with Sulfadiazine.,9,Type_9,No
DB01149,Nefazodone,DB09072,Sodium oxybate,0.9287378191947937,16,Type_16,Nefazodone may increase the central nervous system depressant (CNS depressant) activities of Sodium oxybate.,49,Type_49,No
DB00245,Benzatropine,DB00805,Minaprine,0.9781461954116821,71,Type_71,Benzatropine may increase the hypertensive activities of Minaprine.,70,Type_70,No
DB00282,Pamidronic acid,DB01609,Deferasirox,0.7370187640190125,75,Type_75,The serum concentration of Deferasirox can be decreased when it is combined with Pamidronic acid.,49,Type_49,No
DB01060,Amoxicillin,DB01601,Lopinavir,0.9081400632858276,47,Type_47,The metabolism of Lopinavir can be decreased when combined with Amoxicillin.,4,Type_4,No
DB08873,Boceprevir,DB08875,Cabozantinib,0.705126166343689,47,Type_47,The metabolism of Cabozantinib can be decreased when combined with Boceprevir.,73,Type_73,No
DB00199,Erythromycin,DB00897,Triazolam,0.843890905380249,47,Type_47,The metabolism of Triazolam can be decreased when combined with Erythromycin.,73,Type_73,No
DB00864,Tacrolimus,DB09183,Dasabuvir,0.7506043910980225,47,Type_47,The metabolism of Dasabuvir can be decreased when combined with Tacrolimus.,73,Type_73,No
DB00208,Ticlopidine,DB00945,Acetylsalicylic acid,0.9107701182365417,47,Type_47,The metabolism of Acetylsalicylic acid can be decreased when combined with Ticlopidine.,49,Type_49,No
DB00408,Loxapine,DB01200,Bromocriptine,0.9149020910263062,49,Type_49,The risk or severity of adverse effects can be increased when Loxapine is combined with Bromocriptine.,70,Type_70,No
DB00264,Metoprolol,DB00972,Azelastine,0.9817034602165222,37,Type_37,Metoprolol may decrease the antihypertensive activities of Azelastine.,73,Type_73,No
DB00865,Benzphetamine,DB01075,Diphenhydramine,0.8895367980003357,47,Type_47,The metabolism of Diphenhydramine can be decreased when combined with Benzphetamine.,76,Type_76,No
DB00677,Isoflurophate,DB01200,Bromocriptine,0.7341453433036804,49,Type_49,The risk or severity of adverse effects can be increased when Isoflurophate is combined with Bromocriptine.,73,Type_73,No
DB00623,Fluphenazine,DB01131,Proguanil,0.8411680459976196,47,Type_47,The metabolism of Proguanil can be decreased when combined with Fluphenazine.,73,Type_73,No
DB00338,Omeprazole,DB00705,Delavirdine,0.8653955459594727,47,Type_47,The metabolism of Delavirdine can be decreased when combined with Omeprazole.,75,Type_75,No
DB00204,Dofetilide,DB01184,Domperidone,0.7018187642097473,20,Type_20,Dofetilide may increase the QTc-prolonging activities of Domperidone.,33,Type_33,No
DB00390,Digoxin,DB00582,Voriconazole,0.8666568398475647,73,Type_73,The serum concentration of Voriconazole can be increased when it is combined with Digoxin.,47,Type_47,No
DB06268,Sitaxentan,DB08895,Tofacitinib,0.916772723197937,47,Type_47,The metabolism of Tofacitinib can be decreased when combined with Sitaxentan.,73,Type_73,No
DB00420,Promazine,DB01189,Desflurane,0.8823872804641724,49,Type_49,The risk or severity of adverse effects can be increased when Promazine is combined with Desflurane.,20,Type_20,No
DB00691,Moexipril,DB00864,Tacrolimus,0.781194269657135,73,Type_73,The serum concentration of Tacrolimus can be increased when it is combined with Moexipril.,47,Type_47,No
DB00564,Carbamazepine,DB01181,Ifosfamide,0.8615380525588989,4,Type_4,The metabolism of Ifosfamide can be increased when combined with Carbamazepine.,77,Type_77,No
DB00908,Quinidine,DB01174,Phenobarbital,0.7640421390533447,4,Type_4,The metabolism of Phenobarbital can be increased when combined with Quinidine.,80,Type_80,No
DB01137,Levofloxacin,DB08880,Teriflunomide,0.8730165362358093,27,Type_27,Levofloxacin may increase the neuroexcitatory activities of Teriflunomide.,73,Type_73,No
DB00169,Cholecalciferol,DB00675,Tamoxifen,0.9351378083229065,47,Type_47,The metabolism of Tamoxifen can be decreased when combined with Cholecalciferol.,11,Type_11,No
DB01030,Topotecan,DB01229,Paclitaxel,0.970048725605011,49,Type_49,The risk or severity of adverse effects can be increased when Topotecan is combined with Paclitaxel.,73,Type_73,No
DB09167,Dosulepin,DB11586,Asunaprevir,0.8003040552139282,47,Type_47,The metabolism of Asunaprevir can be decreased when combined with Dosulepin.,73,Type_73,No
DB00673,Aprepitant,DB00749,Etodolac,0.8764365315437317,73,Type_73,The serum concentration of Etodolac can be increased when it is combined with Aprepitant.,4,Type_4,No
DB00270,Isradipine,DB00956,Hydrocodone,0.7074082493782043,47,Type_47,The metabolism of Hydrocodone can be decreased when combined with Isradipine.,73,Type_73,No
DB01320,Fosphenytoin,DB09118,Stiripentol,0.7664881348609924,73,Type_73,The serum concentration of Stiripentol can be increased when it is combined with Fosphenytoin.,47,Type_47,No
DB01041,Thalidomide,DB06290,Simeprevir,0.8179757595062256,73,Type_73,The serum concentration of Simeprevir can be increased when it is combined with Thalidomide.,47,Type_47,No
DB00794,Primidone,DB01182,Propafenone,0.7107607126235962,4,Type_4,The metabolism of Propafenone can be increased when combined with Primidone.,75,Type_75,No
DB00446,Chloramphenicol,DB01095,Fluvastatin,0.8215734362602234,47,Type_47,The metabolism of Fluvastatin can be decreased when combined with Chloramphenicol.,73,Type_73,No
DB06218,Lacosamide,DB06595,Midostaurin,0.8446969985961914,75,Type_75,The serum concentration of Midostaurin can be decreased when it is combined with Lacosamide.,73,Type_73,No
DB00444,Teniposide,DB00541,Vincristine,0.7171798944473267,73,Type_73,The serum concentration of Vincristine can be increased when it is combined with Teniposide.,35,Type_35,No
DB00571,Propranolol,DB00908,Quinidine,0.920367956161499,47,Type_47,The metabolism of Quinidine can be decreased when combined with Propranolol.,73,Type_73,No
DB09078,Lenvatinib,DB09291,Rolapitant,0.848039984703064,47,Type_47,The metabolism of Rolapitant can be decreased when combined with Lenvatinib.,73,Type_73,No
DB00187,Esmolol,DB00706,Tamsulosin,0.7585256695747375,49,Type_49,The risk or severity of adverse effects can be increased when Esmolol is combined with Tamsulosin.,30,Type_30,No
DB01041,Thalidomide,DB08881,Vemurafenib,0.8505054712295532,75,Type_75,The serum concentration of Vemurafenib can be decreased when it is combined with Thalidomide.,73,Type_73,No
DB01200,Bromocriptine,DB01238,Aripiprazole,0.9420250654220581,73,Type_73,The serum concentration of Aripiprazole can be increased when it is combined with Bromocriptine.,60,Type_60,No
DB00476,Duloxetine,DB00625,Efavirenz,0.7962655425071716,47,Type_47,The metabolism of Efavirenz can be decreased when combined with Duloxetine.,49,Type_49,No
DB01032,Probenecid,DB11079,Trolamine salicylate,0.8094435334205627,73,Type_73,The serum concentration of Trolamine salicylate can be increased when it is combined with Probenecid.,70,Type_70,No
DB04574,Estrone sulfate,DB05521,Telaprevir,0.8496407866477966,47,Type_47,The metabolism of Telaprevir can be decreased when combined with Estrone sulfate.,75,Type_75,No
DB00708,Sufentanil,DB00734,Risperidone,0.8794644474983215,49,Type_49,The risk or severity of adverse effects can be increased when Sufentanil is combined with Risperidone.,60,Type_60,No
DB00091,Cyclosporine,DB00196,Fluconazole,0.8975912928581238,47,Type_47,The metabolism of Fluconazole can be decreased when combined with Cyclosporine.,73,Type_73,No
DB00502,Haloperidol,DB00986,Glycopyrronium,0.8165769577026367,20,Type_20,Haloperidol may increase the QTc-prolonging activities of Glycopyrronium.,75,Type_75,No
DB00246,Ziprasidone,DB01198,Zopiclone,0.7366315722465515,47,Type_47,The metabolism of Zopiclone can be decreased when combined with Ziprasidone.,73,Type_73,No
DB00564,Carbamazepine,DB08883,Perampanel,0.7822962403297424,16,Type_16,Carbamazepine may increase the central nervous system depressant (CNS depressant) activities of Perampanel.,75,Type_75,No
DB01580,Oxprenolol,DB09072,Sodium oxybate,0.8004473447799683,49,Type_49,The risk or severity of adverse effects can be increased when Oxprenolol is combined with Sodium oxybate.,16,Type_16,No
DB00734,Risperidone,DB09232,Cilnidipine,0.9203960299491882,49,Type_49,The risk or severity of adverse effects can be increased when Risperidone is combined with Cilnidipine.,60,Type_60,No
DB00625,Efavirenz,DB00898,Ethanol,0.9988077878952026,16,Type_16,Efavirenz may increase the central nervous system depressant (CNS depressant) activities of Ethanol.,49,Type_49,No
DB00246,Ziprasidone,DB05271,Rotigotine,0.8856635093688965,47,Type_47,The metabolism of Rotigotine can be decreased when combined with Ziprasidone.,32,Type_32,No
DB00668,Epinephrine,DB01069,Promethazine,0.8468993902206421,60,Type_60,Epinephrine may increase the hypotensive activities of Promethazine.,5,Type_5,No
DB00246,Ziprasidone,DB00904,Ondansetron,0.725453794002533,20,Type_20,Ziprasidone may increase the QTc-prolonging activities of Ondansetron.,47,Type_47,No
DB00343,Diltiazem,DB00393,Nimodipine,0.910849928855896,49,Type_49,The risk or severity of adverse effects can be increased when Diltiazem is combined with Nimodipine.,73,Type_73,No
DB00696,Ergotamine,DB00904,Ondansetron,0.8424602746963501,49,Type_49,The risk or severity of adverse effects can be increased when Ergotamine is combined with Ondansetron.,64,Type_64,No
