Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00619,Imatinib,DB00706,Tamsulosin,0.4828766882419586,73,Type_73,The serum concentration of Tamsulosin can be increased when it is combined with Imatinib.,47,Type_47,No
DB01242,Clomipramine,DB01274,Arformoterol,0.40904000401496887,47,Type_47,The metabolism of Arformoterol can be decreased when combined with Clomipramine.,47,Type_47,Yes
DB00450,Droperidol,DB01233,Metoclopramide,0.46353429555892944,49,Type_49,The risk or severity of adverse effects can be increased when Droperidol is combined with Metoclopramide.,49,Type_49,Yes
DB00540,Nortriptyline,DB08880,Teriflunomide,0.4931538999080658,75,Type_75,The serum concentration of Teriflunomide can be decreased when it is combined with Nortriptyline.,75,Type_75,Yes
DB00343,Diltiazem,DB00877,Sirolimus,0.48677492141723633,47,Type_47,The metabolism of Sirolimus can be decreased when combined with Diltiazem.,49,Type_49,No
DB00625,Efavirenz,DB06292,Dapagliflozin,0.38797563314437866,4,Type_4,The metabolism of Dapagliflozin can be increased when combined with Efavirenz.,47,Type_47,No
DB00294,Etonogestrel,DB01132,Pioglitazone,0.4815310537815094,70,Type_70,The therapeutic efficacy of Pioglitazone can be decreased when used in combination with Etonogestrel.,70,Type_70,Yes
DB00495,Zidovudine,DB06203,Alogliptin,0.3233639895915985,75,Type_75,The serum concentration of Alogliptin can be decreased when it is combined with Zidovudine.,75,Type_75,Yes
DB00199,Erythromycin,DB01623,Thiothixene,0.40005478262901306,20,Type_20,Erythromycin may increase the QTc-prolonging activities of Thiothixene.,20,Type_20,Yes
DB00571,Propranolol,DB00734,Risperidone,0.3873927891254425,60,Type_60,Propranolol may increase the hypotensive activities of Risperidone.,60,Type_60,Yes
DB00541,Vincristine,DB00705,Delavirdine,0.45434707403182983,47,Type_47,The metabolism of Delavirdine can be decreased when combined with Vincristine.,47,Type_47,Yes
DB01024,Mycophenolic acid,DB01129,Rabeprazole,0.37709900736808777,47,Type_47,The metabolism of Rabeprazole can be decreased when combined with Mycophenolic acid.,75,Type_75,No
DB00864,Tacrolimus,DB01127,Econazole,0.4804571568965912,47,Type_47,The metabolism of Econazole can be decreased when combined with Tacrolimus.,47,Type_47,Yes
DB00417,Phenoxymethylpenicillin,DB00563,Methotrexate,0.3157733678817749,67,Type_67,Phenoxymethylpenicillin can cause a decrease in the absorption of Methotrexate resulting in a reduced serum concentration and potentially a decrease in efficacy.,73,Type_73,No
DB01058,Praziquantel,DB01072,Atazanavir,0.4781332015991211,47,Type_47,The metabolism of Atazanavir can be decreased when combined with Praziquantel.,47,Type_47,Yes
DB00455,Loratadine,DB01580,Oxprenolol,0.42891189455986023,49,Type_49,The risk or severity of adverse effects can be increased when Loratadine is combined with Oxprenolol.,49,Type_49,Yes
DB01076,Atorvastatin,DB12598,Nafamostat,0.4920014441013336,49,Type_49,The risk or severity of adverse effects can be increased when Atorvastatin is combined with Nafamostat.,73,Type_73,No
DB01211,Clarithromycin,DB12332,Rucaparib,0.4929885268211365,73,Type_73,The serum concentration of Rucaparib can be increased when it is combined with Clarithromycin.,47,Type_47,No
DB00270,Isradipine,DB00575,Clonidine,0.46633249521255493,47,Type_47,The metabolism of Clonidine can be decreased when combined with Isradipine.,49,Type_49,No
DB00231,Temazepam,DB00238,Nevirapine,0.4434811770915985,47,Type_47,The metabolism of Nevirapine can be decreased when combined with Temazepam.,4,Type_4,No
DB00279,Liothyronine,DB11126,Calcium gluconate,0.4386375844478607,70,Type_70,The therapeutic efficacy of Calcium gluconate can be decreased when used in combination with Liothyronine.,70,Type_70,Yes
DB00783,Estradiol,DB01319,Fosamprenavir,0.49749013781547546,47,Type_47,The metabolism of Fosamprenavir can be decreased when combined with Estradiol.,75,Type_75,No
DB00924,Cyclobenzaprine,DB01167,Itraconazole,0.4822050631046295,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Cyclobenzaprine.,47,Type_47,Yes
DB00254,Doxycycline,DB00531,Cyclophosphamide,0.4764661192893982,49,Type_49,The risk or severity of adverse effects can be increased when Doxycycline is combined with Cyclophosphamide.,47,Type_47,No
DB00343,Diltiazem,DB01023,Felodipine,0.4566270709037781,47,Type_47,The metabolism of Felodipine can be decreased when combined with Diltiazem.,49,Type_49,No
DB00563,Methotrexate,DB00864,Tacrolimus,0.4330713748931885,49,Type_49,The risk or severity of adverse effects can be increased when Methotrexate is combined with Tacrolimus.,49,Type_49,Yes
DB01104,Sertraline,DB04946,Iloperidone,0.3519948124885559,20,Type_20,Sertraline may increase the QTc-prolonging activities of Iloperidone.,20,Type_20,Yes
DB00255,Diethylstilbestrol,DB00278,Argatroban,0.432417631149292,70,Type_70,The therapeutic efficacy of Argatroban can be decreased when used in combination with Diethylstilbestrol.,75,Type_75,No
DB00983,Formoterol,DB06589,Pazopanib,0.4848053455352783,20,Type_20,Formoterol may increase the QTc-prolonging activities of Pazopanib.,20,Type_20,Yes
DB06203,Alogliptin,DB06414,Etravirine,0.3682921528816223,47,Type_47,The metabolism of Etravirine can be decreased when combined with Alogliptin.,75,Type_75,No
DB01226,Mivacurium,DB04574,Estrone sulfate,0.4053514003753662,22,Type_22,Mivacurium may increase the adverse neuromuscular activities of Estrone sulfate.,22,Type_22,Yes
DB00531,Cyclophosphamide,DB06695,Dabigatran etexilate,0.4866788685321808,77,Type_77,The serum concentration of the active metabolites of Dabigatran etexilate can be increased when Dabigatran etexilate is used in combination with Cyclophosphamide.,77,Type_77,Yes
DB00313,Valproic acid,DB00420,Promazine,0.44818317890167236,49,Type_49,The risk or severity of adverse effects can be increased when Valproic acid is combined with Promazine.,49,Type_49,Yes
DB00529,Foscarnet,DB00887,Bumetanide,0.4780323803424835,73,Type_73,The serum concentration of Bumetanide can be increased when it is combined with Foscarnet.,73,Type_73,Yes
DB00470,Dronabinol,DB00619,Imatinib,0.4617202877998352,73,Type_73,The serum concentration of Imatinib can be increased when it is combined with Dronabinol.,73,Type_73,Yes
DB00653,Magnesium sulfate,DB00827,Cinoxacin,0.4942859411239624,49,Type_49,The risk or severity of adverse effects can be increased when Magnesium sulfate is combined with Cinoxacin.,75,Type_75,No
DB00270,Isradipine,DB00370,Mirtazapine,0.45137444138526917,37,Type_37,Isradipine may decrease the antihypertensive activities of Mirtazapine.,47,Type_47,No
DB00415,Ampicillin,DB01032,Probenecid,0.41503238677978516,73,Type_73,The serum concentration of Probenecid can be increased when it is combined with Ampicillin.,73,Type_73,Yes
DB00215,Citalopram,DB00374,Treprostinil,0.4284816086292267,20,Type_20,Citalopram may increase the QTc-prolonging activities of Treprostinil.,20,Type_20,Yes
DB00615,Rifabutin,DB09232,Cilnidipine,0.32711148262023926,4,Type_4,The metabolism of Cilnidipine can be increased when combined with Rifabutin.,75,Type_75,No
DB06414,Etravirine,DB08873,Boceprevir,0.4761848747730255,73,Type_73,The serum concentration of Boceprevir can be increased when it is combined with Etravirine.,75,Type_75,No
DB00420,Promazine,DB01026,Ketoconazole,0.49779847264289856,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Promazine.,47,Type_47,Yes
DB01115,Nifedipine,DB01154,Thiamylal,0.40614742040634155,49,Type_49,The risk or severity of adverse effects can be increased when Nifedipine is combined with Thiamylal.,60,Type_60,No
DB01220,Rifaximin,DB01229,Paclitaxel,0.4154624938964844,4,Type_4,The metabolism of Paclitaxel can be increased when combined with Rifaximin.,73,Type_73,No
DB00252,Phenytoin,DB00623,Fluphenazine,0.36366209387779236,73,Type_73,The serum concentration of Fluphenazine can be increased when it is combined with Phenytoin.,49,Type_49,No
DB01609,Deferasirox,DB06736,Aceclofenac,0.49501433968544006,75,Type_75,The serum concentration of Aceclofenac can be decreased when it is combined with Deferasirox.,49,Type_49,No
DB08922,Perospirone,DB09039,Eliglustat,0.4897426664829254,47,Type_47,The metabolism of Eliglustat can be decreased when combined with Perospirone.,47,Type_47,Yes
DB00696,Ergotamine,DB00714,Apomorphine,0.3267110586166382,25,Type_25,Ergotamine may increase the atrioventricular blocking (AV block) activities of Apomorphine.,19,Type_19,No
DB01072,Atazanavir,DB01259,Lapatinib,0.48133525252342224,73,Type_73,The serum concentration of Lapatinib can be increased when it is combined with Atazanavir.,73,Type_73,Yes
DB00796,Candesartan cilexetil,DB06414,Etravirine,0.4874666631221771,47,Type_47,The metabolism of Etravirine can be decreased when combined with Candesartan cilexetil.,47,Type_47,Yes
DB00909,Zonisamide,DB06148,Mianserin,0.47500234842300415,70,Type_70,The therapeutic efficacy of Mianserin can be decreased when used in combination with Zonisamide.,70,Type_70,Yes
DB00726,Trimipramine,DB01029,Irbesartan,0.4229919910430908,47,Type_47,The metabolism of Irbesartan can be decreased when combined with Trimipramine.,47,Type_47,Yes
DB00772,Malathion,DB01589,Quazepam,0.44214412569999695,73,Type_73,The serum concentration of Quazepam can be increased when it is combined with Malathion.,73,Type_73,Yes
DB00391,Sulpiride,DB00679,Thioridazine,0.4729197025299072,36,Type_36,Sulpiride may increase the antipsychotic activities of Thioridazine.,36,Type_36,Yes
DB00393,Nimodipine,DB01026,Ketoconazole,0.3969751298427582,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Nimodipine.,73,Type_73,No
DB01076,Atorvastatin,DB01418,Acenocoumarol,0.4064546227455139,49,Type_49,The risk or severity of adverse effects can be increased when Atorvastatin is combined with Acenocoumarol.,6,Type_6,No
DB06201,Rufinamide,DB09118,Stiripentol,0.3968179523944855,73,Type_73,The serum concentration of Stiripentol can be increased when it is combined with Rufinamide.,49,Type_49,No
DB00489,Sotalol,DB00961,Mepivacaine,0.4719561040401459,49,Type_49,The risk or severity of adverse effects can be increased when Sotalol is combined with Mepivacaine.,73,Type_73,No
DB01156,Bupropion,DB04844,Tetrabenazine,0.4851232171058655,47,Type_47,The metabolism of Tetrabenazine can be decreased when combined with Bupropion.,73,Type_73,No
DB06589,Pazopanib,DB08901,Ponatinib,0.42809975147247314,73,Type_73,The serum concentration of Ponatinib can be increased when it is combined with Pazopanib.,73,Type_73,Yes
DB00582,Voriconazole,DB01251,Gliquidone,0.46061256527900696,70,Type_70,The therapeutic efficacy of Gliquidone can be decreased when used in combination with Voriconazole.,73,Type_73,No
DB00622,Nicardipine,DB08931,Riociguat,0.394163578748703,60,Type_60,Nicardipine may increase the hypotensive activities of Riociguat.,49,Type_49,No
DB00347,Trimethadione,DB05812,Abiraterone,0.4232408404350281,47,Type_47,The metabolism of Abiraterone can be decreased when combined with Trimethadione.,73,Type_73,No
DB00794,Primidone,DB09026,Aliskiren,0.42955905199050903,4,Type_4,The metabolism of Aliskiren can be increased when combined with Primidone.,4,Type_4,Yes
DB00363,Clozapine,DB00708,Sufentanil,0.4858652353286743,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Sufentanil.,49,Type_49,Yes
DB01029,Irbesartan,DB08918,Levomilnacipran,0.33116623759269714,49,Type_49,The risk or severity of adverse effects can be increased when Irbesartan is combined with Levomilnacipran.,47,Type_47,No
DB00818,Propofol,DB00904,Ondansetron,0.4983956515789032,49,Type_49,The risk or severity of adverse effects can be increased when Propofol is combined with Ondansetron.,20,Type_20,No
DB01100,Pimozide,DB08881,Vemurafenib,0.41386649012565613,33,Type_33,The risk or severity of QTc prolongation can be increased when Pimozide is combined with Vemurafenib.,73,Type_73,No
DB01015,Sulfamethoxazole,DB01136,Carvedilol,0.49090883135795593,47,Type_47,The metabolism of Carvedilol can be decreased when combined with Sulfamethoxazole.,73,Type_73,No
DB00207,Azithromycin,DB00946,Phenprocoumon,0.3558485805988312,47,Type_47,The metabolism of Phenprocoumon can be decreased when combined with Azithromycin.,73,Type_73,No
DB00589,Lisuride,DB00624,Testosterone,0.4493521749973297,73,Type_73,The serum concentration of Testosterone can be increased when it is combined with Lisuride.,49,Type_49,No
DB00257,Clotrimazole,DB08903,Bedaquiline,0.4714350700378418,73,Type_73,The serum concentration of Bedaquiline can be increased when it is combined with Clotrimazole.,47,Type_47,No
DB00458,Imipramine,DB00706,Tamsulosin,0.4315660893917084,73,Type_73,The serum concentration of Tamsulosin can be increased when it is combined with Imipramine.,47,Type_47,No
DB01242,Clomipramine,DB09039,Eliglustat,0.43456822633743286,20,Type_20,Clomipramine may increase the QTc-prolonging activities of Eliglustat.,73,Type_73,No
DB00889,Granisetron,DB01591,Solifenacin,0.4516218602657318,20,Type_20,Granisetron may increase the QTc-prolonging activities of Solifenacin.,20,Type_20,Yes
DB00525,Tolnaftate,DB00661,Verapamil,0.49757227301597595,47,Type_47,The metabolism of Verapamil can be decreased when combined with Tolnaftate.,49,Type_49,No
DB00440,Trimethoprim,DB00489,Sotalol,0.4223655164241791,49,Type_49,The risk or severity of adverse effects can be increased when Trimethoprim is combined with Sotalol.,20,Type_20,No
DB01104,Sertraline,DB06626,Axitinib,0.46861201524734497,73,Type_73,The serum concentration of Axitinib can be increased when it is combined with Sertraline.,47,Type_47,No
DB00238,Nevirapine,DB00384,Triamterene,0.4952734708786011,73,Type_73,The serum concentration of Triamterene can be increased when it is combined with Nevirapine.,47,Type_47,No
DB00864,Tacrolimus,DB08882,Linagliptin,0.42376628518104553,73,Type_73,The serum concentration of Linagliptin can be increased when it is combined with Tacrolimus.,75,Type_75,No
DB05812,Abiraterone,DB06148,Mianserin,0.49957889318466187,73,Type_73,The serum concentration of Mianserin can be increased when it is combined with Abiraterone.,73,Type_73,Yes
DB00564,Carbamazepine,DB00999,Hydrochlorothiazide,0.47247475385665894,49,Type_49,The risk or severity of adverse effects can be increased when Carbamazepine is combined with Hydrochlorothiazide.,49,Type_49,Yes
DB01045,Rifampicin,DB09074,Olaparib,0.43542593717575073,75,Type_75,The serum concentration of Olaparib can be decreased when it is combined with Rifampicin.,75,Type_75,Yes
DB00543,Amoxapine,DB01149,Nefazodone,0.3662082850933075,49,Type_49,The risk or severity of adverse effects can be increased when Amoxapine is combined with Nefazodone.,49,Type_49,Yes
DB00810,Biperiden,DB08916,Afatinib,0.3780083656311035,73,Type_73,The serum concentration of Afatinib can be increased when it is combined with Biperiden.,73,Type_73,Yes
DB00543,Amoxapine,DB00599,Thiopental,0.4939801096916199,49,Type_49,The risk or severity of adverse effects can be increased when Amoxapine is combined with Thiopental.,4,Type_4,No
DB00700,Eplerenone,DB00752,Tranylcypromine,0.4838889539241791,49,Type_49,The risk or severity of adverse effects can be increased when Eplerenone is combined with Tranylcypromine.,49,Type_49,Yes
DB00091,Cyclosporine,DB00790,Perindopril,0.41198351979255676,73,Type_73,The serum concentration of Perindopril can be increased when it is combined with Cyclosporine.,73,Type_73,Yes
DB00188,Bortezomib,DB00706,Tamsulosin,0.4538499116897583,47,Type_47,The metabolism of Tamsulosin can be decreased when combined with Bortezomib.,47,Type_47,Yes
DB00278,Argatroban,DB00313,Valproic acid,0.33585578203201294,70,Type_70,The therapeutic efficacy of Valproic acid can be decreased when used in combination with Argatroban.,75,Type_75,No
DB00175,Pravastatin,DB01138,Sulfinpyrazone,0.4378880262374878,73,Type_73,The serum concentration of Sulfinpyrazone can be increased when it is combined with Pravastatin.,73,Type_73,Yes
DB06210,Eltrombopag,DB11817,Baricitinib,0.48303794860839844,47,Type_47,The metabolism of Baricitinib can be decreased when combined with Eltrombopag.,73,Type_73,No
DB00204,Dofetilide,DB00679,Thioridazine,0.34030574560165405,73,Type_73,The serum concentration of Thioridazine can be increased when it is combined with Dofetilide.,33,Type_33,No
DB00715,Paroxetine,DB06738,Ketobemidone,0.4453890919685364,49,Type_49,The risk or severity of adverse effects can be increased when Paroxetine is combined with Ketobemidone.,47,Type_47,No
DB01424,Aminophenazone,DB08880,Teriflunomide,0.4218376874923706,75,Type_75,The serum concentration of Teriflunomide can be decreased when it is combined with Aminophenazone.,75,Type_75,Yes
DB06414,Etravirine,DB06636,Isavuconazonium,0.49177664518356323,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Etravirine.,47,Type_47,Yes
DB00608,Chloroquine,DB01214,Metipranolol,0.43090736865997314,37,Type_37,Chloroquine may decrease the antihypertensive activities of Metipranolol.,47,Type_47,No
DB00489,Sotalol,DB01263,Posaconazole,0.4836636483669281,47,Type_47,The metabolism of Posaconazole can be decreased when combined with Sotalol.,20,Type_20,No
DB01589,Quazepam,DB08873,Boceprevir,0.4858301281929016,73,Type_73,The serum concentration of Boceprevir can be increased when it is combined with Quazepam.,47,Type_47,No
DB00584,Enalapril,DB06414,Etravirine,0.3289853632450104,75,Type_75,The serum concentration of Etravirine can be decreased when it is combined with Enalapril.,75,Type_75,Yes
DB01058,Praziquantel,DB01211,Clarithromycin,0.46446454524993896,73,Type_73,The serum concentration of Clarithromycin can be increased when it is combined with Praziquantel.,47,Type_47,No
DB00705,Delavirdine,DB01076,Atorvastatin,0.39360272884368896,73,Type_73,The serum concentration of Atorvastatin can be increased when it is combined with Delavirdine.,49,Type_49,No
DB00363,Clozapine,DB00575,Clonidine,0.49311697483062744,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Clonidine.,47,Type_47,No
DB01029,Irbesartan,DB05271,Rotigotine,0.44462886452674866,47,Type_47,The metabolism of Rotigotine can be decreased when combined with Irbesartan.,49,Type_49,No
DB01026,Ketoconazole,DB01264,Darunavir,0.45775243639945984,73,Type_73,The serum concentration of Darunavir can be increased when it is combined with Ketoconazole.,73,Type_73,Yes
DB06414,Etravirine,DB08816,Ticagrelor,0.49721312522888184,47,Type_47,The metabolism of Ticagrelor can be decreased when combined with Etravirine.,47,Type_47,Yes
DB00234,Reboxetine,DB00559,Bosentan,0.49282634258270264,75,Type_75,The serum concentration of Bosentan can be decreased when it is combined with Reboxetine.,75,Type_75,Yes
DB00656,Trazodone,DB04844,Tetrabenazine,0.4979097843170166,49,Type_49,The risk or severity of adverse effects can be increased when Trazodone is combined with Tetrabenazine.,20,Type_20,No
DB00254,Doxycycline,DB00898,Ethanol,0.37731727957725525,47,Type_47,The metabolism of Ethanol can be decreased when combined with Doxycycline.,47,Type_47,Yes
DB00396,Progesterone,DB00997,Doxorubicin,0.4461570978164673,47,Type_47,The metabolism of Doxorubicin can be decreased when combined with Progesterone.,73,Type_73,No
DB00598,Labetalol,DB01158,Bretylium,0.48375508189201355,49,Type_49,The risk or severity of adverse effects can be increased when Labetalol is combined with Bretylium.,54,Type_54,No
DB00753,Isoflurane,DB01242,Clomipramine,0.4263555705547333,47,Type_47,The metabolism of Clomipramine can be decreased when combined with Isoflurane.,49,Type_49,No
DB00193,Tramadol,DB06016,Cariprazine,0.4879145324230194,47,Type_47,The metabolism of Cariprazine can be decreased when combined with Tramadol.,49,Type_49,No
DB04855,Dronedarone,DB08815,Lurasidone,0.4541727900505066,73,Type_73,The serum concentration of Lurasidone can be increased when it is combined with Dronedarone.,73,Type_73,Yes
DB00653,Magnesium sulfate,DB00758,Clopidogrel,0.40805938839912415,47,Type_47,The metabolism of Clopidogrel can be decreased when combined with Magnesium sulfate.,70,Type_70,No
DB01087,Primaquine,DB06697,Artemether,0.3288588523864746,33,Type_33,The risk or severity of QTc prolongation can be increased when Primaquine is combined with Artemether.,33,Type_33,Yes
DB01018,Guanfacine,DB01124,Tolbutamide,0.30233100056648254,47,Type_47,The metabolism of Tolbutamide can be decreased when combined with Guanfacine.,47,Type_47,Yes
DB01036,Tolterodine,DB01264,Darunavir,0.4923163652420044,47,Type_47,The metabolism of Darunavir can be decreased when combined with Tolterodine.,73,Type_73,No
DB01054,Nitrendipine,DB01154,Thiamylal,0.45146146416664124,4,Type_4,The metabolism of Thiamylal can be increased when combined with Nitrendipine.,4,Type_4,Yes
DB00476,Duloxetine,DB00726,Trimipramine,0.44647082686424255,49,Type_49,The risk or severity of adverse effects can be increased when Duloxetine is combined with Trimipramine.,64,Type_64,No
DB00731,Nateglinide,DB00864,Tacrolimus,0.4511260688304901,34,Type_34,Nateglinide may increase the immunosuppressive activities of Tacrolimus.,70,Type_70,No
DB00679,Thioridazine,DB09204,Arotinolol,0.4298493564128876,49,Type_49,The risk or severity of adverse effects can be increased when Thioridazine is combined with Arotinolol.,60,Type_60,No
DB00235,Milrinone,DB00936,Salicylic acid,0.40919315814971924,70,Type_70,The therapeutic efficacy of Salicylic acid can be decreased when used in combination with Milrinone.,49,Type_49,No
DB00749,Etodolac,DB00936,Salicylic acid,0.4967895746231079,57,Type_57,Etodolac may increase the nephrotoxic activities of Salicylic acid.,49,Type_49,No
DB00849,Methylphenobarbital,DB09236,Lacidipine,0.4515034854412079,49,Type_49,The risk or severity of adverse effects can be increased when Methylphenobarbital is combined with Lacidipine.,4,Type_4,No
DB00962,Zaleplon,DB01264,Darunavir,0.416765034198761,47,Type_47,The metabolism of Darunavir can be decreased when combined with Zaleplon.,47,Type_47,Yes
DB04574,Estrone sulfate,DB09070,Tibolone,0.32928162813186646,75,Type_75,The serum concentration of Tibolone can be decreased when it is combined with Estrone sulfate.,73,Type_73,No
DB01229,Paclitaxel,DB01355,Hexobarbital,0.4634099006652832,47,Type_47,The metabolism of Hexobarbital can be decreased when combined with Paclitaxel.,60,Type_60,No
DB00575,Clonidine,DB00976,Telithromycin,0.365469366312027,20,Type_20,Clonidine may increase the QTc-prolonging activities of Telithromycin.,47,Type_47,No
DB00227,Lovastatin,DB01253,Ergometrine,0.36365795135498047,47,Type_47,The metabolism of Ergometrine can be decreased when combined with Lovastatin.,47,Type_47,Yes
DB00196,Fluconazole,DB00927,Famotidine,0.45395520329475403,47,Type_47,The metabolism of Famotidine can be decreased when combined with Fluconazole.,47,Type_47,Yes
DB01132,Pioglitazone,DB04839,Cyproterone acetate,0.3655102252960205,73,Type_73,The serum concentration of Cyproterone acetate can be increased when it is combined with Pioglitazone.,70,Type_70,No
DB00502,Haloperidol,DB01142,Doxepin,0.4790458381175995,20,Type_20,Haloperidol may increase the QTc-prolonging activities of Doxepin.,20,Type_20,Yes
DB00598,Labetalol,DB01118,Amiodarone,0.4167073965072632,54,Type_54,Labetalol may increase the bradycardic activities of Amiodarone.,54,Type_54,Yes
DB00294,Etonogestrel,DB00834,Mifepristone,0.4368704557418823,75,Type_75,The serum concentration of Mifepristone can be decreased when it is combined with Etonogestrel.,73,Type_73,No
DB00875,Flupentixol,DB06589,Pazopanib,0.46821388602256775,73,Type_73,The serum concentration of Pazopanib can be increased when it is combined with Flupentixol.,73,Type_73,Yes
DB00482,Celecoxib,DB00519,Trandolapril,0.41744115948677063,49,Type_49,The risk or severity of adverse effects can be increased when Celecoxib is combined with Trandolapril.,49,Type_49,Yes
DB00492,Fosinopril,DB13595,Almasilate,0.4819902181625366,75,Type_75,The serum concentration of Almasilate can be decreased when it is combined with Fosinopril.,75,Type_75,Yes
DB00783,Estradiol,DB00974,Edetic acid,0.46555647253990173,70,Type_70,The therapeutic efficacy of Edetic acid can be decreased when used in combination with Estradiol.,12,Type_12,No
DB00731,Nateglinide,DB06335,Saxagliptin,0.4705096185207367,70,Type_70,The therapeutic efficacy of Saxagliptin can be decreased when used in combination with Nateglinide.,9,Type_9,No
DB00224,Indinavir,DB06335,Saxagliptin,0.4321860373020172,47,Type_47,The metabolism of Saxagliptin can be decreased when combined with Indinavir.,73,Type_73,No
DB01076,Atorvastatin,DB06636,Isavuconazonium,0.43801236152648926,73,Type_73,The serum concentration of Isavuconazonium can be increased when it is combined with Atorvastatin.,49,Type_49,No
DB09118,Stiripentol,DB13158,Clobetasone,0.48137032985687256,75,Type_75,The serum concentration of Clobetasone can be decreased when it is combined with Stiripentol.,73,Type_73,No
DB01355,Hexobarbital,DB09235,Efonidipine,0.4251953661441803,49,Type_49,The risk or severity of adverse effects can be increased when Hexobarbital is combined with Efonidipine.,4,Type_4,No
DB00196,Fluconazole,DB01320,Fosphenytoin,0.49265962839126587,73,Type_73,The serum concentration of Fosphenytoin can be increased when it is combined with Fluconazole.,73,Type_73,Yes
DB01167,Itraconazole,DB08883,Perampanel,0.48515620827674866,73,Type_73,The serum concentration of Perampanel can be increased when it is combined with Itraconazole.,47,Type_47,No
DB00238,Nevirapine,DB04835,Maraviroc,0.4731423258781433,47,Type_47,The metabolism of Maraviroc can be decreased when combined with Nevirapine.,75,Type_75,No
DB00794,Primidone,DB00875,Flupentixol,0.4395756721496582,75,Type_75,The serum concentration of Flupentixol can be decreased when it is combined with Primidone.,49,Type_49,No
DB06589,Pazopanib,DB06636,Isavuconazonium,0.46936091780662537,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Pazopanib.,73,Type_73,No
DB00625,Efavirenz,DB01264,Darunavir,0.4857916831970215,47,Type_47,The metabolism of Darunavir can be decreased when combined with Efavirenz.,73,Type_73,No
DB00224,Indinavir,DB01195,Flecainide,0.48132428526878357,73,Type_73,The serum concentration of Flecainide can be increased when it is combined with Indinavir.,47,Type_47,No
DB01201,Rifapentine,DB09230,Azelnidipine,0.4981105923652649,75,Type_75,The serum concentration of Azelnidipine can be decreased when it is combined with Rifapentine.,75,Type_75,Yes
DB00589,Lisuride,DB00951,Isoniazid,0.4286419451236725,49,Type_49,The risk or severity of adverse effects can be increased when Lisuride is combined with Isoniazid.,47,Type_47,No
DB00540,Nortriptyline,DB09280,Lumacaftor,0.47470623254776,75,Type_75,The serum concentration of Lumacaftor can be decreased when it is combined with Nortriptyline.,75,Type_75,Yes
DB01196,Estramustine,DB06695,Dabigatran etexilate,0.31747177243232727,75,Type_75,The serum concentration of Dabigatran etexilate can be decreased when it is combined with Estramustine.,77,Type_77,No
DB00320,Dihydroergotamine,DB01229,Paclitaxel,0.49204716086387634,47,Type_47,The metabolism of Paclitaxel can be decreased when combined with Dihydroergotamine.,47,Type_47,Yes
DB00683,Midazolam,DB01197,Captopril,0.3947034180164337,47,Type_47,The metabolism of Captopril can be decreased when combined with Midazolam.,73,Type_73,No
DB00364,Sucralfate,DB00936,Salicylic acid,0.4657513201236725,75,Type_75,The serum concentration of Salicylic acid can be decreased when it is combined with Sucralfate.,67,Type_67,No
DB00367,Levonorgestrel,DB00569,Fondaparinux,0.43381425738334656,12,Type_12,Levonorgestrel may decrease the anticoagulant activities of Fondaparinux.,70,Type_70,No
DB01466,Ethylmorphine,DB09118,Stiripentol,0.434759259223938,73,Type_73,The serum concentration of Stiripentol can be increased when it is combined with Ethylmorphine.,73,Type_73,Yes
DB00748,Carbinoxamine,DB09280,Lumacaftor,0.39028865098953247,75,Type_75,The serum concentration of Lumacaftor can be decreased when it is combined with Carbinoxamine.,73,Type_73,No
DB00656,Trazodone,DB00680,Moricizine,0.3942677676677704,49,Type_49,The risk or severity of adverse effects can be increased when Trazodone is combined with Moricizine.,49,Type_49,Yes
DB00691,Moexipril,DB00705,Delavirdine,0.309862345457077,47,Type_47,The metabolism of Delavirdine can be decreased when combined with Moexipril.,75,Type_75,No
DB00320,Dihydroergotamine,DB01200,Bromocriptine,0.281630277633667,19,Type_19,Dihydroergotamine may increase the vasoconstricting activities of Bromocriptine.,49,Type_49,No
DB00006,Bivalirudin,DB00864,Tacrolimus,0.41075074672698975,73,Type_73,The serum concentration of Tacrolimus can be increased when it is combined with Bivalirudin.,47,Type_47,No
DB00203,Sildenafil,DB00346,Alfuzosin,0.4327082335948944,10,Type_10,Sildenafil may increase the antihypertensive activities of Alfuzosin.,60,Type_60,No
DB00877,Sirolimus,DB01120,Gliclazide,0.45758238434791565,70,Type_70,The therapeutic efficacy of Gliclazide can be decreased when used in combination with Sirolimus.,70,Type_70,Yes
DB00175,Pravastatin,DB00877,Sirolimus,0.3710479438304901,73,Type_73,The serum concentration of Sirolimus can be increased when it is combined with Pravastatin.,73,Type_73,Yes
DB01132,Pioglitazone,DB06702,Fesoterodine,0.4946017563343048,77,Type_77,The serum concentration of the active metabolites of Fesoterodine can be increased when Fesoterodine is used in combination with Pioglitazone.,77,Type_77,Yes
