Drug1_ID,Drug2_ID,Label
DB00421,DB00391,0
DB01592,DB01295,0
DB00944,DB01126,0
DB00663,DB08811,0
DB01612,DB08815,0
DB00380,DB08987,0
DB00450,DB00229,0
DB12598,DB09134,0
DB00446,DB00865,0
DB06786,DB09000,0
DB08913,DB01077,0
DB00750,DB00607,0
DB00899,DB08882,0
DB12070,DB00237,0
DB00760,DB05381,0
DB09389,DB00552,0
DB01185,DB01172,0
DB00657,DB01248,0
DB09021,DB00254,0
DB01139,DB00983,0
DB00562,DB08910,0
DB00583,DB00896,0
DB09274,DB00323,0
DB09209,DB09278,0
DB00166,DB00568,0
DB00981,DB01181,0
DB01288,DB09118,0
DB00315,DB06261,0
DB00561,DB09154,0
DB00331,DB01190,0
DB06209,DB08874,0
DB00648,DB00891,0
DB00805,DB01072,0
DB00476,DB00462,0
DB00222,DB00970,0
DB09536,DB00006,0
DB00385,DB11610,0
DB00990,DB00547,0
DB00791,DB08797,0
DB00979,DB00398,0
DB00540,DB09555,0
DB00380,DB00258,0
DB00241,DB01158,0
DB09104,DB05541,0
DB01111,DB11121,0
DB00816,DB00502,0
DB01627,DB01117,0
DB00115,DB00658,0
DB01103,DB00812,0
DB01170,DB08872,0
DB00973,DB00170,0
DB00438,DB01378,0
DB00470,DB00890,0
DB08907,DB04841,0
DB00625,DB09277,0
DB08918,DB01060,0
DB01007,DB04946,0
DB00788,DB00927,0
DB00370,DB00947,0
DB09210,DB05676,0
DB00939,DB00352,0
DB00341,DB01205,0
DB00350,DB06016,0
DB00745,DB01220,0
DB00451,DB03619,0
DB06263,DB00955,0
DB09015,DB08872,0
DB00285,DB00229,0
DB01094,DB01226,0
DB00476,DB01082,0
DB00255,DB01622,0
DB13878,DB00769,0
DB01224,DB04711,0
DB08938,DB05265,0
DB00641,DB00623,0
DB01589,DB09137,0
DB06637,DB03619,0
DB11793,DB01111,0
DB04896,DB04840,0
DB00917,DB04571,0
DB01219,DB00657,0
DB09038,DB00420,0
DB01111,DB13747,0
DB00928,DB09146,0
DB00931,DB08981,0
DB00385,DB00313,0
DB09300,DB00833,0
DB06287,DB01236,0
DB06144,DB01204,0
DB00734,DB00441,0
DB01147,DB01295,0
DB08869,DB09041,0
DB00484,DB06781,0
DB01601,DB00631,0
DB00651,DB01184,0
DB00182,DB09320,0
DB00390,DB01367,0
DB00708,DB09198,0
DB00859,DB00271,0
DB06196,DB09082,0
DB04575,DB08967,0
DB05239,DB00258,0
DB06016,DB01095,0
DB08931,DB01181,0
DB09017,DB00565,0
DB08958,DB09300,0
DB00853,DB01037,0
DB01606,DB09047,0
DB00207,DB09099,0
DB09320,DB12267,0
DB00462,DB01061,0
DB00207,DB09072,0
DB01127,DB00379,0
DB11574,DB08987,0
DB01232,DB00953,0
DB00968,DB00277,0
DB00596,DB00743,0
DB00487,DB01062,0
DB00654,DB04845,0
DB01126,DB13025,0
DB01401,DB12532,0
DB09292,DB00290,0
DB09068,DB01214,0
DB00862,DB00467,0
DB00530,DB09241,0
DB00353,DB00982,0
DB00925,DB01062,0
DB01592,DB08819,0
DB09018,DB01140,0
DB00920,DB00752,0
DB05039,DB01023,0
DB01138,DB04573,0
DB00668,DB00784,0
DB09112,DB01416,0
DB05521,DB01575,0
DB13878,DB08801,0
DB06589,DB04845,0
DB01140,DB01119,0
DB01624,DB01033,0
DB09135,DB02709,0
DB00792,DB01421,0
DB01438,DB00830,0
DB00647,DB09185,0
DB01002,DB08992,0
DB09462,DB01167,0
DB00892,DB00640,0
DB00301,DB02709,0
DB00889,DB01006,0
DB00712,DB00202,0
DB00380,DB09068,0
DB01227,DB01139,0
DB01365,DB00446,0
DB00301,DB08907,0
DB00520,DB08971,0
DB00438,DB00828,0
DB01108,DB00844,0
DB01012,DB00204,0
DB09135,DB00771,0
DB00960,DB01332,0
DB11254,DB00325,0
DB00755,DB01061,0
DB08873,DB00244,0
DB00314,DB00420,0
DB09065,DB01214,0
DB01036,DB11362,0
DB02959,DB01367,0
DB00925,DB01139,0
DB01275,DB00776,0
DB01608,DB00631,0
DB01022,DB00219,0
DB00963,DB00835,0
DB00931,DB06663,0
DB01227,DB00912,0
DB01321,DB06820,0
DB01129,DB00614,0
DB00853,DB01327,0
DB00435,DB08811,0
DB11921,DB04574,0
DB01185,DB00227,0
DB03128,DB00526,0
DB01177,DB05039,0
DB04876,DB09030,0
DB00981,DB00452,0
DB09342,DB00524,0
DB09245,DB00517,0
DB01129,DB04743,0
DB06725,DB00430,0
DB00260,DB00844,0
DB01089,DB08864,0
DB00484,DB00810,0
DB01195,DB09555,0
DB09093,DB09499,0
DB00323,DB00459,0
DB01168,DB00948,0
DB00915,DB00471,0
DB11596,DB00819,0
DB06789,DB01204,0
DB09185,DB00247,0
DB00484,DB01416,0
DB00336,DB01255,0
DB00836,DB00190,0
DB00646,DB00613,0
DB00645,DB01378,0
DB08954,DB01424,0
DB01002,DB04711,0
DB00517,DB00423,0
DB09031,DB06786,0
DB00960,DB08874,0
DB01235,DB00989,0
DB00492,DB01624,0
DB01014,DB01597,0
DB01160,DB00709,0
DB00829,DB00255,0
DB00421,DB08912,0
DB01545,DB00448,0
DB01129,DB00595,0
DB01452,DB09270,0
DB06684,DB00430,0
DB13323,DB01708,0
DB08828,DB01117,0
DB00346,DB11636,0
DB01369,DB01440,0
DB00918,DB01331,0
DB00628,DB00308,0
DB00831,DB00465,0
DB09119,DB00924,0
DB00887,DB04794,0
DB00955,DB08864,0
DB09290,DB00776,0
DB09031,DB00189,0
DB01325,DB00014,0
DB09049,DB01203,0
DB01620,DB00788,0
DB06287,DB01328,0
DB09288,DB00900,0
DB00740,DB01248,0
DB00650,DB00747,0
DB09125,DB00883,0
DB01626,DB09008,0
DB00918,DB00658,0
DB12532,DB06704,0
DB00851,DB01608,0
DB09102,DB01544,0
DB06207,DB00293,0
DB01096,DB01132,0
DB01294,DB05260,0
DB01206,DB00643,0
DB00491,DB04861,0
DB01173,DB01117,0
DB00689,DB06654,0
DB00301,DB08983,0
DB00214,DB00701,0
DB00928,DB00692,0
DB00477,DB00234,0
DB01338,DB00778,0
DB11737,DB02187,0
DB09087,DB06210,0
DB00421,DB01623,0
DB01400,DB09241,0
DB00251,DB06603,0
DB00326,DB01595,0
DB01238,DB00397,0
DB11574,DB00904,0
DB00287,DB00572,0
DB01437,DB04575,0
DB09212,DB04835,0
DB09061,DB01282,0
DB01124,DB01140,0
DB08970,DB00738,0
DB11268,DB00703,0
DB01169,DB00888,0
DB00706,DB08934,0
DB00650,DB09223,0
DB00689,DB00571,0
DB00934,DB08909,0
DB00938,DB06684,0
DB00765,DB11641,0
DB01133,DB00206,0
DB11575,DB01324,0
DB01070,DB06148,0
DB00798,DB00296,0
DB00340,DB00276,0
DB01291,DB00378,0
DB01219,DB09049,0
DB00746,DB08934,0
DB09281,DB06771,0
DB00849,DB00570,0
DB00911,DB09101,0
DB01191,DB01604,0
DB00750,DB13783,0
DB00479,DB08802,0
DB04876,DB01214,0
DB11254,DB00656,0
DB00035,DB01273,0
DB01010,DB00771,0
DB00448,DB00308,0
DB06410,DB01685,0
DB06820,DB09414,0
DB00980,DB11106,0
DB09153,DB09477,0
DB06700,DB00374,0
DB00646,DB00721,0
DB00278,DB09076,0
DB00434,DB08806,0
DB09225,DB00201,0
DB00259,DB01364,0
DB06701,DB01609,0
DB00235,DB00345,0
DB00601,DB01422,0
DB09021,DB01390,0
DB01021,DB06791,0
DB00802,DB00444,0
DB08996,DB00894,0
DB00852,DB01173,0
DB11828,DB01615,0
DB00841,DB01199,0
DB02513,DB00397,0
DB04339,DB01006,0
DB08877,DB01131,0
DB00411,DB01080,0
DB08819,DB01615,0
DB01415,DB04894,0
DB00295,DB01273,0
DB00549,DB00526,0
DB00864,DB00828,0
DB08996,DB00692,0
DB00887,DB00992,0
DB00517,DB11268,0
DB01193,DB11079,0
DB01037,DB08909,0
DB00755,DB00213,0
DB00366,DB01076,0
DB00266,DB00184,0
DB06826,DB00779,0
DB00714,DB01132,0
DB00322,DB01369,0
DB01329,DB00548,0
DB08965,DB01412,0
DB01619,DB00842,0
DB06715,DB01158,0
DB01211,DB01412,0
DB09153,DB00819,0
DB08947,DB09324,0
DB00955,DB02659,0
DB00341,DB00284,0
DB00243,DB00730,0
DB03756,DB00343,0
DB00712,DB01345,0
DB08828,DB00191,0
DB00366,DB00545,0
DB01010,DB06826,0
DB00488,DB09076,0
DB01264,DB09016,0
DB09214,DB00190,0
DB01252,DB00515,0
DB00590,DB00744,0
DB11348,DB00775,0
DB11135,DB00696,0
DB08881,DB08965,0
DB01298,DB00294,0
DB00940,DB08819,0
DB01196,DB01353,0
DB01233,DB00698,0
DB09210,DB00356,0
DB01586,DB00247,0
DB00709,DB00955,0
DB00846,DB00921,0
DB01365,DB08907,0
DB01339,DB00631,0
DB01100,DB00964,0
DB00990,DB06212,0
DB00140,DB01110,0
DB08867,DB06713,0
DB11989,DB06777,0
DB08976,DB08806,0
DB11254,DB00645,0
DB01581,DB00797,0
DB01339,DB05316,0
DB00782,DB00684,0
DB00660,DB06709,0
DB01161,DB00631,0
DB00863,DB01268,0
DB00934,DB01126,0
DB01186,DB08901,0
DB00717,DB06243,0
DB00470,DB00364,0
DB00826,DB00500,0
DB00734,DB01141,0
DB00856,DB00844,0
DB00175,DB00213,0
DB00915,DB12278,0
DB00790,DB00487,0
DB00165,DB09000,0
DB01167,DB00304,0
DB04861,DB06792,0
DB06292,DB00997,0
DB06708,DB01077,0
DB01240,DB00828,0
DB00884,DB01105,0
DB01199,DB00189,0
DB09069,DB09242,0
DB08883,DB00384,0
DB12070,DB04948,0
DB06713,DB01131,0
DB09016,DB01144,0
DB00273,DB04711,0
DB00698,DB00308,0
DB01209,DB11136,0
DB00876,DB01062,0
DB06637,DB00614,0
DB00140,DB01423,0
DB00923,DB00212,0
DB01155,DB01412,0
DB01427,DB09068,0
DB00797,DB00956,0
DB00736,DB01229,0
DB00520,DB00527,0
DB00512,DB08987,0
DB09238,DB00802,0
DB00988,DB02300,0
DB09162,DB00381,0
DB06211,DB00569,0
DB00704,DB09215,0
DB00630,DB00680,0
DB09198,DB01207,0
DB01021,DB00250,0
DB00849,DB08906,0
DB08912,DB09070,0
DB01437,DB12364,0
DB08874,DB00418,0
DB08874,DB00835,0
DB01161,DB09102,0
DB00852,DB01216,0
DB00608,DB01083,0
DB05294,DB01119,0
DB06335,DB01236,0
DB09038,DB00189,0
DB00181,DB06789,0
DB01590,DB01033,0
DB01013,DB00134,0
DB09090,DB01071,0
DB08992,DB09320,0
DB01427,DB01120,0
DB09119,DB09130,0
DB00320,DB00627,0
DB06016,DB01332,0
DB04846,DB00446,0
DB00226,DB08991,0
DB00476,DB03585,0
DB00669,DB00140,0
DB01098,DB00640,0
DB06637,DB00444,0
DB00359,DB00387,0
DB06697,DB00417,0
DB00369,DB00680,0
DB05351,DB01356,0
DB09094,DB11817,0
DB01321,DB00831,0
DB01193,DB08873,0
DB04871,DB09320,0
DB04967,DB00931,0
DB04711,DB00790,0
DB01324,DB00890,0
DB09288,DB00607,0
DB00680,DB00313,0
DB02709,DB01582,0
DB00998,DB06243,0
DB00567,DB01120,0
DB01246,DB00974,0
DB00690,DB01414,0
DB09123,DB08901,0
DB04575,DB00374,0
DB00774,DB09154,0
DB00673,DB00006,0
DB09134,DB08826,0
DB09242,DB01587,0
DB00847,DB00860,0
DB00884,DB01255,0
DB06770,DB06813,0
DB00291,DB06704,0
DB00821,DB00186,0
DB00712,DB06210,0
DB01606,DB13925,0
DB00866,DB00761,0
DB00122,DB06268,0
DB01280,DB01438,0
DB00380,DB01324,0
DB04272,DB04844,0
DB08910,DB00496,0
DB06711,DB00721,0
DB01603,DB00396,0
DB00470,DB00351,0
DB12026,DB00537,0
DB06795,DB09297,0
DB00349,DB01253,0
DB00988,DB01119,0
DB00797,DB06795,0
DB00837,DB00281,0
DB01160,DB09330,0
DB08941,DB01299,0
DB00605,DB08965,0
DB00915,DB00210,0
DB00743,DB06210,0
DB00864,DB01138,0
DB01081,DB01098,0
DB01161,DB01118,0
DB07615,DB01181,0
DB01397,DB01102,0
DB04854,DB09053,0
DB01008,DB06817,0
DB00816,DB01071,0
DB00588,DB00317,0
DB00130,DB08932,0
DB00920,DB01105,0
DB00821,DB00453,0
DB00218,DB00224,0
DB01015,DB01207,0
DB09128,DB00760,0
DB00856,DB00425,0
DB09123,DB06788,0
DB08881,DB00790,0
DB01186,DB00527,0
DB06216,DB12483,0
DB13595,DB00855,0
DB11362,DB01408,0
DB01208,DB00411,0
DB01243,DB09070,0
DB01268,DB12267,0
DB00727,DB00337,0
DB01357,DB11915,0
DB00150,DB00665,0
DB09321,DB01071,0
DB05239,DB00569,0
DB00479,DB09283,0
DB00873,DB00513,0
DB09321,DB01117,0
DB09071,DB01076,0
DB00625,DB08889,0
DB00791,DB08826,0
DB08996,DB01249,0
DB06414,DB06193,0
DB00790,DB01595,0
DB00333,DB00217,0
DB00745,DB00805,0
DB11691,DB11915,0
DB11641,DB01059,0
DB01098,DB06150,0
DB00724,DB00422,0
DB00735,DB00640,0
DB01164,DB13450,0
DB01110,DB06152,0
DB01084,DB13874,0
DB00787,DB11126,0
DB00847,DB00570,0
DB00797,DB06589,0
DB00185,DB01298,0
DB00362,DB11994,0
DB04844,DB00317,0
DB00243,DB06401,0
DB00393,DB13872,0
DB08874,DB00458,0
DB09338,DB00543,0
DB00657,DB00460,0
DB00744,DB11231,0
DB00334,DB00240,0
DB00006,DB06704,0
DB00892,DB11231,0
DB00410,DB04951,0
DB05246,DB01329,0
DB09218,DB11915,0
DB00413,DB00812,0
DB08801,DB00427,0
DB00288,DB00797,0
DB00281,DB01140,0
DB00263,DB00821,0
DB01020,DB00684,0
DB09185,DB01241,0
DB00622,DB01395,0
DB00297,DB11586,0
DB09112,DB01167,0
DB01064,DB01620,0
DB00273,DB09276,0
DB00337,DB01440,0
DB01301,DB00371,0
DB09225,DB06654,0
DB01275,DB06723,0
DB01252,DB00923,0
DB01136,DB09082,0
DB04920,DB04951,0
DB11921,DB01685,0
DB00602,DB09008,0
DB01440,DB00367,0
DB12001,DB01076,0
DB01192,DB01590,0
DB00798,DB00294,0
DB00619,DB00838,0
DB09274,DB00496,0
DB09146,DB06702,0
DB00371,DB01708,0
DB01291,DB00863,0
DB01213,DB08889,0
DB01232,DB06213,0
DB00807,DB01117,0
DB00646,DB06826,0
DB00539,DB01190,0
DB12001,DB01047,0
DB00766,DB11235,0
DB01069,DB11630,0
DB01131,DB01239,0
DB06616,DB00567,0
DB05271,DB00591,0
DB00380,DB00763,0
DB00433,DB09449,0
DB00686,DB01369,0
DB06290,DB00146,0
DB01043,DB01406,0
DB00211,DB00682,0
DB01155,DB09224,0
DB00169,DB00754,0
DB00237,DB01420,0
DB11793,DB00547,0
DB00607,DB00665,0
DB01173,DB01248,0
DB00939,DB00940,0
DB00570,DB06716,0
DB06715,DB00495,0
DB01348,DB01102,0
DB01129,DB01180,0
DB04835,DB00245,0
DB00922,DB00460,0
DB00218,DB00954,0
DB06148,DB01380,0
DB00854,DB01020,0
DB00841,DB09320,0
DB00336,DB00939,0
DB06824,DB01128,0
DB00392,DB00228,0
DB09323,DB00951,0
DB01042,DB00974,0
DB00181,DB06211,0
DB01017,DB00966,0
DB00006,DB01320,0
DB00338,DB01053,0
DB09269,DB00691,0
DB00471,DB06712,0
DB09286,DB01325,0
DB00974,DB06267,0
DB00921,DB00569,0
DB01073,DB11641,0
DB01086,DB05039,0
DB01051,DB08824,0
DB09128,DB06718,0
DB01351,DB01177,0
DB09262,DB04878,0
DB09080,DB06788,0
DB06725,DB06799,0
DB00540,DB06764,0
DB00347,DB00452,0
DB00730,DB00302,0
DB06414,DB01081,0
DB04573,DB01057,0
DB01288,DB00953,0
DB09321,DB01326,0
DB00336,DB00179,0
DB00184,DB00524,0
DB00528,DB08868,0
DB01139,DB11699,0
DB09462,DB04896,0
DB00742,DB04855,0
DB00176,DB08974,0
DB00873,DB00287,0
DB01029,DB01597,0
DB01154,DB04711,0
DB06203,DB00228,0
DB00411,DB08868,0
DB09039,DB05381,0
DB09021,DB00349,0
DB06212,DB00308,0
DB00876,DB00104,0
DB08908,DB01320,0
DB00753,DB09214,0
DB08992,DB00006,0
DB01203,DB05039,0
DB00938,DB00228,0
DB09072,DB08871,0
DB00963,DB00523,0
DB01041,DB01296,0
DB01605,DB01124,0
DB00598,DB01028,0
DB00973,DB09096,0
DB11574,DB00788,0
DB06267,DB01077,0
DB00998,DB08887,0
DB13874,DB09018,0
DB06707,DB00593,0
DB11156,DB09265,0
DB01116,DB13925,0
DB01558,DB00467,0
DB00979,DB01098,0
DB01021,DB00887,0
DB09235,DB08996,0
DB08822,DB00696,0
DB01627,DB00312,0
DB01247,DB05245,0
DB04920,DB08887,0
DB01188,DB01236,0
DB06193,DB00699,0
DB01436,DB01567,0
DB00300,DB04898,0
DB00268,DB06480,0
DB01214,DB09272,0
DB00872,DB13153,0
DB00187,DB00595,0
DB00750,DB00758,0
DB01256,DB06820,0
DB00671,DB01356,0
DB01133,DB00355,0
DB01336,DB06795,0
DB00675,DB05246,0
DB01036,DB00918,0
DB06282,DB09215,0
DB00685,DB00391,0
DB08802,DB00790,0
DB01177,DB09049,0
DB01137,DB00356,0
DB01064,DB00686,0
DB11613,DB00356,0
DB00911,DB01100,0
DB01332,DB06804,0
DB00578,DB01178,0
DB01234,DB08802,0
DB00701,DB00691,0
DB00933,DB01132,0
DB01041,DB01364,0
DB00312,DB01408,0
DB06193,DB05316,0
DB12001,DB09216,0
DB00907,DB00526,0
DB03793,DB00948,0
DB01063,DB01061,0
DB00621,DB01005,0
DB09242,DB00313,0
DB00560,DB06739,0
DB01195,DB09449,0
DB00803,DB01614,0
DB00783,DB04894,0
DB12598,DB00968,0
DB08877,DB09138,0
DB00242,DB08992,0
DB01058,DB08983,0
DB00334,DB09218,0
DB01073,DB13879,0
DB08799,DB00518,0
DB00601,DB01656,0
DB00244,DB01157,0
DB00776,DB09278,0
DB00753,DB08869,0
DB00585,DB00104,0
DB09072,DB11915,0
DB00397,DB00987,0
DB01233,DB06689,0
DB11730,DB00609,0
DB00875,DB01299,0
DB00231,DB11235,0
DB01288,DB00379,0
DB00903,DB00196,0
DB00184,DB00922,0
DB04865,DB00201,0
DB09245,DB00842,0
DB00635,DB00182,0
DB00333,DB00954,0
DB09009,DB00443,0
DB00486,DB00378,0
DB06410,DB08931,0
DB01397,DB09273,0
DB01034,DB01253,0
DB00080,DB12267,0
DB06016,DB09214,0
DB01319,DB00807,0
DB00996,DB00245,0
DB00912,DB00374,0
DB01603,DB08799,0
DB01366,DB05528,0
DB05521,DB00282,0
DB00220,DB00290,0
DB06774,DB04938,0
DB06654,DB01353,0
DB00943,DB01243,0
DB06413,DB01604,0
DB00830,DB00978,0
DB05630,DB09091,0
DB01427,DB08981,0
DB00563,DB02300,0
DB09060,DB01325,0
DB00932,DB00528,0
DB00274,DB01628,0
DB00271,DB09291,0
DB01042,DB00784,0
DB08905,DB00150,0
DB00654,DB02187,0
DB01015,DB00691,0
DB00822,DB00604,0
DB06218,DB01289,0
DB08869,DB08910,0
DB00385,DB01165,0
DB01436,DB00842,0
DB09230,DB09156,0
DB00791,DB11614,0
DB01015,DB01423,0
DB01438,DB01284,0
DB00866,DB00357,0
DB08816,DB04951,0
DB08910,DB06176,0
DB00492,DB00525,0
DB01073,DB00665,0
DB00214,DB01579,0
DB00918,DB01590,0
DB00630,DB00737,0
DB01628,DB00206,0
DB08439,DB01017,0
DB00657,DB00520,0
DB04911,DB11989,0
DB05630,DB08802,0
DB00491,DB00446,0
DB01407,DB09291,0
DB00870,DB01255,0
DB00948,DB00402,0
DB09020,DB01100,0
DB09536,DB06802,0
DB09153,DB08826,0
DB00602,DB06193,0
DB00091,DB08994,0
DB09274,DB00158,0
DB00280,DB09055,0
DB09235,DB09272,0
DB01126,DB00212,0
DB01161,DB05245,0
DB00134,DB06150,0
DB00860,DB00818,0
DB09221,DB00217,0
DB08872,DB00833,0
DB00655,DB09277,0
DB06770,DB11342,0
DB01063,DB00244,0
DB06800,DB01060,0
DB00694,DB09104,0
DB06605,DB00881,0
DB08439,DB00832,0
DB01627,DB09015,0
DB00726,DB06739,0
DB06152,DB13231,0
DB09040,DB00294,0
DB11586,DB00526,0
DB08976,DB09256,0
DB01106,DB00827,0
DB00330,DB01400,0
DB00222,DB09274,0
DB00907,DB09488,0
DB00798,DB00479,0
DB00599,DB01122,0
DB01579,DB00134,0
DB00758,DB00719,0
DB00237,DB00705,0
DB06145,DB01466,0
DB00338,DB09488,0
DB01708,DB09270,0
DB00628,DB01181,0
DB06217,DB06594,0
DB00393,DB00529,0
DB00360,DB06772,0
DB01007,DB00359,0
DB00968,DB00801,0
DB09099,DB01135,0
DB01017,DB01590,0
DB09295,DB08875,0
DB00800,DB01357,0
DB01558,DB06150,0
DB11730,DB00467,0
DB01022,DB01394,0
DB06637,DB00224,0
DB09093,DB11691,0
DB00115,DB08918,0
DB08799,DB01359,0
DB00847,DB00290,0
DB01249,DB00146,0
DB01166,DB00691,0
DB11348,DB01295,0
DB01195,DB06413,0
DB09265,DB01410,0
DB01321,DB00378,0
DB00339,DB00741,0
DB00479,DB01158,0
DB09561,DB00199,0
DB00851,DB00700,0
DB00932,DB00198,0
DB11619,DB00981,0
DB00714,DB08983,0
DB06201,DB00320,0
DB01303,DB01183,0
DB00560,DB01440,0
DB01622,DB01194,0
DB08884,DB00363,0
DB08932,DB00573,0
DB11619,DB00298,0
DB09078,DB08938,0
DB09021,DB01280,0
DB00894,DB00548,0
DB01205,DB01194,0
DB01001,DB01047,0
DB01427,DB00169,0
DB00898,DB00817,0
DB08867,DB09477,0
DB11348,DB09135,0
DB00706,DB00327,0
DB09536,DB00261,0
DB08947,DB06739,0
DB11586,DB01380,0
DB00663,DB01114,0
DB01156,DB08797,0
DB01559,DB00819,0
DB01463,DB01158,0
DB06697,DB00853,0
DB01039,DB00442,0
DB06218,DB00855,0
DB09061,DB09083,0
DB11737,DB08887,0
DB11574,DB08938,0
DB00823,DB01578,0
DB11254,DB00454,0
DB09015,DB01028,0
DB06288,DB04878,0
DB00492,DB00415,0
DB01384,DB00396,0
DB00531,DB00187,0
DB09265,DB00227,0
DB00120,DB11315,0
DB01259,DB09221,0
DB01415,DB01591,0
DB01415,DB06701,0
DB00394,DB09008,0
DB01112,DB00898,0
DB00996,DB01113,0
DB01238,DB00219,0
DB00909,DB05381,0
DB00852,DB11660,0
DB09068,DB00641,0
DB00472,DB11106,0
DB13167,DB02959,0
DB09238,DB00006,0
DB08906,DB00400,0
DB00546,DB09096,0
DB06770,DB00781,0
DB00006,DB00204,0
DB08867,DB11596,0
DB00291,DB01023,0
DB00859,DB00665,0
DB13872,DB00136,0
DB00353,DB09231,0
DB01626,DB11135,0
DB00142,DB00233,0
DB06616,DB04573,0
DB11254,DB06716,0
DB00939,DB01184,0
DB01169,DB01384,0
DB00494,DB00525,0
DB06206,DB09414,0
DB08800,DB01601,0
DB06684,DB00631,0
DB06203,DB00498,0
DB09212,DB00565,0
DB01188,DB00296,0
DB01043,DB00556,0
DB01319,DB00391,0
DB01045,DB04951,0
DB11737,DB00951,0
DB01607,DB00830,0
DB11235,DB05266,0
DB08860,DB01233,0
DB13879,DB02709,0
DB08884,DB03615,0
DB01416,DB09083,0
DB01614,DB09147,0
DB01192,DB00426,0
DB00807,DB00377,0
DB01082,DB01057,0
DB00453,DB00771,0
DB00577,DB00280,0
DB01166,DB06817,0
DB04844,DB00345,0
DB00293,DB01202,0
DB04839,DB09053,0
DB00150,DB00906,0
DB00896,DB08820,0
DB01558,DB00830,0
DB01120,DB09268,0
DB00910,DB06402,0
DB01067,DB01273,0
DB00608,DB11126,0
DB01261,DB08943,0
DB00237,DB01051,0
DB06263,DB06825,0
DB12070,DB04894,0
DB00763,DB00399,0
DB06789,DB01349,0
DB00468,DB00279,0
DB00500,DB01590,0
DB11828,DB00833,0
DB00872,DB00754,0
DB11614,DB01202,0
DB01042,DB00857,0
DB06626,DB01583,0
DB00336,DB00989,0
DB01267,DB01139,0
DB00256,DB01328,0
DB01042,DB00643,0
DB00226,DB11315,0
DB01262,DB00217,0
DB06201,DB11793,0
DB01033,DB00524,0
DB00451,DB00508,0
DB00642,DB01403,0
DB00993,DB00773,0
DB01114,DB13142,0
DB06202,DB01063,0
DB06207,DB06201,0
DB00695,DB00832,0
DB00357,DB00496,0
DB01001,DB08983,0
DB11348,DB05521,0
DB05039,DB01422,0
DB00581,DB01583,0
DB11135,DB01058,0
DB00184,DB00700,0
DB01407,DB00150,0
DB06695,DB00146,0
DB00938,DB06729,0
DB00258,DB09067,0
DB00712,DB01327,0
DB00704,DB00669,0
DB08860,DB08971,0
DB00426,DB00772,0
DB01400,DB08987,0
DB00980,DB08797,0
DB06707,DB00588,0
DB06211,DB00626,0
DB13873,DB06716,0
DB09027,DB00594,0
DB00251,DB00153,0
DB01129,DB00537,0
DB01337,DB00564,0
DB11362,DB06626,0
DB01205,DB00844,0
DB02546,DB00359,0
DB00748,DB00838,0
DB01015,DB06816,0
DB13153,DB00379,0
DB08967,DB01610,0
DB01180,DB01189,0
DB01239,DB00968,0
DB01010,DB01241,0
DB01260,DB00362,0
DB08801,DB00356,0
DB01042,DB00193,0
DB11610,DB00752,0
DB00618,DB00179,0
DB00295,DB01333,0
DB01166,DB00844,0
DB00859,DB06595,0
DB01411,DB01138,0
DB08828,DB09244,0
DB00737,DB00700,0
DB00371,DB06152,0
DB01329,DB01047,0
DB09543,DB01567,0
DB01175,DB00236,0
DB01071,DB01058,0
DB00353,DB06603,0
DB13158,DB09083,0
DB09154,DB09265,0
DB00368,DB11915,0
DB09322,DB02187,0
DB01291,DB00615,0
DB01618,DB01414,0
DB01558,DB09289,0
DB04967,DB00181,0
DB11254,DB00842,0
DB02546,DB00922,0
DB06725,DB09183,0
DB11793,DB00584,0
DB00919,DB00900,0
DB00146,DB00397,0
DB01578,DB09083,0
DB06228,DB00565,0
DB03793,DB08931,0
DB00613,DB00391,0
DB00996,DB01122,0
DB00202,DB00309,0
DB00208,DB00302,0
DB01284,DB00800,0
DB06738,DB08967,0
DB01048,DB00800,0
DB01367,DB06287,0
DB11574,DB08970,0
DB01022,DB00514,0
DB00427,DB12267,0
DB00755,DB01576,0
DB01122,DB00206,0
DB00599,DB01087,0
DB00399,DB01238,0
DB01431,DB00381,0
DB06766,DB01418,0
DB01082,DB09042,0
DB00437,DB09224,0
DB06826,DB00283,0
DB11348,DB00641,0
DB00334,DB00262,0
DB01044,DB01254,0
DB06769,DB00817,0
DB00814,DB00357,0
DB01028,DB00367,0
DB12483,DB13595,0
DB08947,DB09096,0
DB06800,DB00356,0
DB00753,DB01007,0
DB00284,DB00721,0
DB00310,DB08974,0
DB00115,DB00749,0
DB01331,DB02709,0
DB00511,DB01034,0
DB00560,DB00987,0
DB01581,DB00591,0
DB06824,DB00399,0
DB09286,DB04839,0
DB00177,DB01248,0
DB01294,DB00452,0
DB01251,DB00190,0
DB00211,DB11135,0
DB00337,DB00460,0
DB09017,DB09227,0
DB00202,DB01117,0
DB00736,DB06263,0
DB09211,DB06218,0
DB12278,DB00360,0
DB00909,DB00983,0
DB01256,DB00451,0
DB00315,DB01117,0
DB06663,DB11106,0
DB01431,DB05812,0
DB00973,DB00567,0
DB08912,DB00305,0
DB01075,DB01034,0
DB00293,DB06709,0
DB00635,DB06702,0
DB06292,DB00451,0
DB01424,DB00122,0
DB01597,DB00937,0
DB06772,DB00204,0
DB00753,DB04339,0
DB00657,DB11342,0
DB01396,DB08801,0
DB00797,DB11619,0
DB00642,DB06480,0
DB01618,DB00706,0
DB08996,DB00929,0
DB01016,DB06772,0
